# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2025-09-02
#
# GRDC-No.:              2416890
# River:                 NORIN
# Station:               NARYN
# Country:               KG
# Latitude (DD):       41.43
# Longitude (DD):      76.02
# Catchment area (km²):      10500.0
# Altitude (m ASL):        2039.0
# Next downstream station:      2416860
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1933 - 1980
# No. of years:          48
# Last update:           2018-05-29
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 576
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1947-04-01;--:--;     34.000;   -999.000;   0
1947-05-01;--:--;     76.000;   -999.000;   0
1947-06-01;--:--;     97.000;   -999.000;   0
1947-07-01;--:--;    154.000;   -999.000;   0
1947-08-01;--:--;    188.000;   -999.000;   0
1947-09-01;--:--;     74.000;   -999.000;   0
1947-10-01;--:--;     32.000;   -999.000;   0
1947-11-01;--:--;     22.000;   -999.000;   0
1947-12-01;--:--;     21.000;   -999.000;   0
1948-01-01;--:--;     21.000;   -999.000;   0
1948-02-01;--:--;     19.000;   -999.000;   0
1948-03-01;--:--;     19.000;   -999.000;   0
1948-04-01;--:--;     34.000;   -999.000;   0
1948-05-01;--:--;     90.000;   -999.000;   0
1948-06-01;--:--;    136.000;   -999.000;   0
1948-07-01;--:--;    240.000;   -999.000;   0
1948-08-01;--:--;    202.000;   -999.000;   0
1948-09-01;--:--;     84.000;   -999.000;   0
1948-10-01;--:--;     35.000;   -999.000;   0
1948-11-01;--:--;     27.000;   -999.000;   0
1948-12-01;--:--;     26.000;   -999.000;   0
1949-01-01;--:--;     21.000;   -999.000;   0
1949-02-01;--:--;     20.000;   -999.000;   0
1949-03-01;--:--;     20.000;   -999.000;   0
1949-04-01;--:--;     29.000;   -999.000;   0
1949-05-01;--:--;     64.000;   -999.000;   0
1949-06-01;--:--;    154.000;   -999.000;   0
1949-07-01;--:--;    230.000;   -999.000;   0
1949-08-01;--:--;    194.000;   -999.000;   0
1949-09-01;--:--;     81.000;   -999.000;   0
1949-10-01;--:--;     46.000;   -999.000;   0
1949-11-01;--:--;     33.000;   -999.000;   0
1949-12-01;--:--;     27.000;   -999.000;   0
1950-01-01;--:--;     24.000;   -999.000;   0
1950-02-01;--:--;     25.000;   -999.000;   0
1950-03-01;--:--;     25.000;   -999.000;   0
1950-04-01;--:--;     29.000;   -999.000;   0
1950-05-01;--:--;    177.000;   -999.000;   0
1950-06-01;--:--;    150.000;   -999.000;   0
1950-07-01;--:--;    252.000;   -999.000;   0
1950-08-01;--:--;    223.000;   -999.000;   0
1950-09-01;--:--;     88.000;   -999.000;   0
1950-10-01;--:--;     44.000;   -999.000;   0
1950-11-01;--:--;     32.000;   -999.000;   0
1950-12-01;--:--;     23.000;   -999.000;   0
1951-01-01;--:--;     20.000;   -999.000;   0
1951-02-01;--:--;     25.000;   -999.000;   0
1951-03-01;--:--;     25.000;   -999.000;   0
1951-04-01;--:--;     36.000;   -999.000;   0
1951-05-01;--:--;    213.000;   -999.000;   0
1951-06-01;--:--;    142.000;   -999.000;   0
1951-07-01;--:--;    154.000;   -999.000;   0
1951-08-01;--:--;    162.000;   -999.000;   0
1951-09-01;--:--;     59.000;   -999.000;   0
1951-10-01;--:--;     48.000;   -999.000;   0
1951-11-01;--:--;     36.000;   -999.000;   0
1951-12-01;--:--;     33.000;   -999.000;   0
1952-01-01;--:--;     29.000;   -999.000;   0
1952-02-01;--:--;     28.000;   -999.000;   0
1952-03-01;--:--;     29.000;   -999.000;   0
